id,okus
110532,blackberry
110532,strawberry
117035,currant
117035,blueberry
117035,blackberry
117035,strawberry
117352,apple
117352,pear
117352,peach
117352,apricot
117352,lemon
117352,lime
117352,orange
117352,pineapple
117352,kiwi
117352,butter
117352,cream
117352,vanilla
111802,apple
111802,pear
111802,peach
111802,apricot
111802,honey
117302,currant
117302,blackberry
117302,cherry
117302,bell
117302,pepper
117302,olive
117302,asparagus
117302,spice
117302,ginger
117302,oak
117302,vanilla
117302,tobacco
117302,raspberry
117302,cassis
117302,violet
117302,pepper
117302,green
117302,bean
117302,black
117302,cherry
117302,plum
117302,smoke
117302,toast
117302,tar
114103,gooseberry
114103,peach
114103,lemon
114103,zest
114103,peach
114103,elderflower
114103,grilled
114103,pineapple
118577,apple
118577,pear
118577,peach
118577,apricot
118577,lemon
118577,lime
118577,orange
118577,pineapple
118577,kiwi
118577,butter
118577,cream
118577,vanilla
118141,black
118141,currant
118141,blackberry
118141,dust
118141,leather
118141,blackberry
118141,violet
118141,oak
118141,smoke
118141,toast
118141,vanilla
118141,currant
118141,blueberry
118141,strawberry
117161,currant
117161,blackberry
117161,cherry
117161,bell
117161,pepper
117161,olive
117161,asparagus
117161,spice
117161,ginger
117161,oak
117161,vanilla
117161,tobacco
117161,raspberry
117161,cassis
117161,violet
117161,pepper
117161,green
117161,bean
117161,black
117161,cherry
117161,plum
117161,smoke
117161,toast
117161,tar
118124,green
118124,apple
118124,lime
118124,citrus
118124,pear
118124,acid
119731,currant
119731,blackberry
119731,cherry
119731,bell
119731,pepper
119731,olive
119731,asparagus
119731,spice
119731,ginger
119731,oak
119731,vanilla
119418,currant
119418,blackberry
119418,cherry
119418,bell
119418,pepper
119418,olive
119418,asparagus
119418,spice
119418,ginger
119418,oak
119418,vanilla
119418,black
119418,cherry
119418,plum
119418,smoke
119418,toast
119418,tar
119418,tobacco
119418,raspberry
119418,cassis
119418,violet
119418,pepper
119418,green
119418,bean
114952,currant
114952,blackberry
114952,cherry
114952,bell
114952,pepper
114952,olive
114952,asparagus
114952,spice
114952,ginger
114952,oak
114952,vanilla
114952,lead
114952,cedar
114952,molasses
114952,dark
114952,fruit
114952,pepper
114952,earth
114952,green
114952,plum
114952,mocha
114952,black
114952,cherry
114952,smoke
114952,toast
114952,tar
119678,currant
119678,blackberry
119678,cherry
119678,bell
119678,pepper
119678,olive
119678,asparagus
119678,spice
119678,ginger
119678,oak
119678,vanilla
119011,currant
119011,black
119011,cherry
119011,plum
119011,bell
119011,pepper
119011,olive
119011,oak
119011,smoke
119011,toast
119011,tar
119011,tobacco
119011,raspberry
119011,cassis
119011,violet
119011,pepper
119011,green
119011,bean
119011,blackberry
119011,cherry
119011,asparagus
119011,spice
119011,ginger
119011,vanilla
119011,earth
119011,green
119011,mocha
113680,black
113680,currant
113680,blackberry
113680,dust
113680,leather
113680,currant
113680,blueberry
113680,strawberry
113680,blackberry
113680,violet
113680,oak
113680,smoke
113680,toast
113680,vanilla
113680,musk
113680,violet
113680,oak
113680,smoke
113680,toast
113680,plum
113680,almond
113680,dark
113680,berry
113680,spice
113680,perfume
113680,sour
113680,cherry
113680,red
113680,raspberry
97780,plum
97780,black
97780,cherry
97780,mocha
97780,acid
97780,tannin
97780,black
97780,currant
117903,apple
117903,pear
117903,peach
117903,apricot
117903,lemon
117903,lime
117903,orange
117903,pineapple
117903,kiwi
117903,butter
117903,cream
117903,vanilla
117852,currant
117852,blackberry
117852,cherry
117852,bell
117852,pepper
117852,olive
117852,asparagus
117852,spice
117852,ginger
117852,oak
117852,vanilla
117852,black
117852,cherry
117852,plum
117852,smoke
117852,toast
117852,tar
117852,tobacco
117852,raspberry
117852,cassis
117852,violet
117852,pepper
117852,green
117852,bean
117852,lead
117852,cedar
117852,molasses
117852,dark
117852,fruit
117735,blackberry
117735,cherry
117735,smoke
117735,earth
119040,blackberry
119040,cherry
119040,smoke
119040,earth
113205,currant
113205,blackberry
113205,cherry
113205,bell
113205,pepper
113205,olive
113205,asparagus
113205,spice
113205,ginger
113205,oak
113205,vanilla
112160,bitter
112160,almond
112160,pale
112160,lemon
112160,raisin
112160,molasses
112160,dried
112160,fruit
112160,coffee
112160,orange
112160,peel
112160,vanilla
112160,butterscotch
117135,apple
117135,pear
117135,peach
117135,apricot
117135,lemon
117135,lime
117135,orange
117135,pineapple
117135,kiwi
117135,butter
117135,cream
117135,vanilla
115510,berry
115510,cherry
115510,plum
115510,earth
115510,leather
115510,herb
115510,currant
115510,blackberry
115510,cherry
115510,bell
115510,pepper
115510,olive
115510,asparagus
115510,spice
115510,ginger
115510,oak
115510,vanilla
115510,blueberry
115510,strawberry
119663,ripe
119663,cherry
119663,plum
119663,strawberry
119663,raspberry
119663,mushroom
118223,lemon
118223,apple
118223,pear
113939,currant
113939,black
113939,cherry
113939,plum
113939,bell
113939,pepper
113939,olive
113939,oak
113939,smoke
113939,toast
113939,tar
113939,blueberry
113939,blackberry
113939,strawberry
113939,cherry
113939,asparagus
113939,spice
113939,ginger
113939,vanilla
115145,currant
115145,blackberry
115145,cherry
115145,bell
115145,pepper
115145,olive
115145,asparagus
115145,spice
115145,ginger
115145,oak
115145,vanilla
115191,currant
115191,blueberry
115191,blackberry
115191,strawberry
115490,currant
115490,blackberry
115490,cherry
115490,bell
115490,pepper
115490,olive
115490,asparagus
115490,spice
115490,ginger
115490,oak
115490,vanilla
118689,ripe
118689,cherry
118689,plum
118689,strawberry
118689,raspberry
118689,mushroom
114345,lemon
114345,apple
114345,pear
118206,cinnamon
118206,cigar
118206,box
118206,pomegranate
118206,mushroom
118206,gamey
118206,plum
118532,apple
118532,pear
118532,peach
118532,apricot
118532,lemon
118532,lime
118532,orange
118532,pineapple
118532,kiwi
118532,butter
118532,cream
118532,vanilla
118236,black
118236,currant
118236,blackberry
118236,dust
118236,leather
118236,currant
118236,blueberry
118236,strawberry
118236,blackberry
118236,violet
118236,oak
118236,smoke
118236,toast
118236,vanilla
113990,ripe
113990,cherry
113990,plum
113990,strawberry
113990,raspberry
113990,mushroom
118343,currant
118343,blackberry
118343,cherry
118343,bell
118343,pepper
118343,olive
118343,asparagus
118343,spice
118343,ginger
118343,oak
118343,vanilla
118343,black
118343,cherry
118343,plum
118343,smoke
118343,toast
118343,tar
118343,jam
118343,dark
118343,berry
118343,fruit
118343,high
118343,tannin
118343,black
118343,pepper
118343,lead
118343,cedar
118343,molasses
118343,dark
118343,fruit
118343,pepper
118343,earth
118343,green
118343,mocha
119023,black
119023,currant
119023,blackberry
119023,dust
119023,leather
59840,cocoa
59840,honey
59840,vanilla
59840,butterscotch
59840,dark
59840,fruit
110924,apple
110924,pear
110924,peach
110924,apricot
110924,lemon
110924,lime
110924,orange
110924,pineapple
110924,kiwi
110924,butter
110924,cream
110924,vanilla
119152,currant
119152,blackberry
119152,cherry
119152,bell
119152,pepper
119152,olive
119152,asparagus
119152,spice
119152,ginger
119152,oak
119152,vanilla
118733,ripe
118733,cherry
118733,plum
118733,strawberry
118733,raspberry
118733,mushroom
118733,apple
118733,pear
118733,peach
118733,apricot
118733,lemon
118733,lime
118733,orange
118733,pineapple
118733,kiwi
118733,butter
118733,cream
118733,vanilla
115582,currant
115582,blueberry
115582,blackberry
115582,strawberry
115582,cherry
115582,raspberry
115582,licorice
115582,anise
115582,black
115582,currant
115582,dust
115582,leather
115582,blackberry
115582,violet
115582,oak
115582,smoke
115582,toast
115582,vanilla
114686,tobacco
114686,raspberry
114686,cassis
114686,violet
114686,pepper
114686,green
114686,bean
119410,ripe
119410,cherry
119410,plum
119410,strawberry
119410,raspberry
119410,mushroom
118238,grass
118238,gooseberry
118238,grapefruit
118238,lime
118238,melon
118238,citrus
118238,mineral
118238,flint
119556,currant
119556,black
119556,cherry
119556,plum
119556,bell
119556,pepper
119556,olive
119556,oak
119556,smoke
119556,toast
119556,tar
119556,blackberry
119556,cherry
119556,asparagus
119556,spice
119556,ginger
119556,vanilla
119556,lead
119556,cedar
119556,molasses
119556,dark
119556,fruit
118117,currant
118117,blackberry
118117,cherry
118117,bell
118117,pepper
118117,olive
118117,asparagus
118117,spice
118117,ginger
118117,oak
118117,vanilla
118117,black
118117,cherry
118117,plum
118117,smoke
118117,toast
118117,tar
118117,jam
118117,dark
118117,berry
118117,fruit
118117,high
118117,tannin
118117,black
118117,pepper
118117,blueberry
118117,boysenberry
118117,cranberry
118117,licorice
118117,strawberry
118117,raspberry
118117,anise
113508,grass
113508,gooseberry
113508,grapefruit
113508,lime
113508,melon
113508,citrus
113508,mineral
113508,flint
87336,apple
87336,banana
87336,melon
87336,flower
87336,herb
87336,spice
87336,rice
87336,chestnut
87336,chocolate
87336,dry
87336,grape
87336,sherry
87336,caramel
87336,sauce
87336,plum
66790,pineapple
66790,coriander
66790,peach
66790,orange
66790,grapey
118438,chocolate
118438,mocha
118438,fig
118438,earth
118438,raisin
118438,cranberry
118438,plum
117634,currant
117634,blueberry
117634,blackberry
117634,strawberry
116845,apple
116845,pear
116845,peach
116845,apricot
116845,lemon
116845,lime
116845,orange
116845,pineapple
116845,kiwi
116845,butter
116845,cream
116845,vanilla
118292,currant
118292,black
118292,cherry
118292,plum
118292,bell
118292,pepper
118292,olive
118292,oak
118292,smoke
118292,toast
118292,tar
118292,tobacco
118292,raspberry
118292,cassis
118292,violet
118292,pepper
118292,green
118292,bean
116491,lemon
116491,grapefruit
116491,lime
116491,citrus
116491,fruit
116491,apple
116491,pear
116491,stone
116491,fruit
116491,peach
116491,citrus
117787,currant
117787,blackberry
117787,cherry
117787,bell
117787,pepper
117787,olive
117787,asparagus
117787,spice
117787,ginger
117787,oak
117787,vanilla
117787,jam
117787,dark
117787,berry
117787,fruit
117787,high
117787,tannin
117787,black
117787,pepper
118341,grass
118341,gooseberry
118341,grapefruit
118341,lime
118341,melon
118341,citrus
118341,mineral
118341,flint
119958,cherry
119958,strawberry
119958,raspberry
98796,red
98796,fruit
98796,strawberry
98796,raspberry
98796,peach
98796,apricot
98796,white
98796,currant
98796,apple
98796,lemon
98796,blackberry
98796,cassis
98796,plum
98796,floral
98796,currant
98796,black
98796,cherry
98796,bell
98796,pepper
98796,olive
98796,oak
98796,smoke
98796,toast
98796,tar
98796,cherry
98796,asparagus
98796,spice
98796,ginger
98796,vanilla
107136,currant
107136,blackberry
107136,cherry
107136,bell
107136,pepper
107136,olive
107136,asparagus
107136,spice
107136,ginger
107136,oak
107136,vanilla
114484,currant
114484,blackberry
114484,cherry
114484,bell
114484,pepper
114484,olive
114484,asparagus
114484,spice
114484,ginger
114484,oak
114484,vanilla
118530,ripe
118530,cherry
118530,plum
118530,strawberry
118530,raspberry
118530,mushroom
118321,N/A
119284,grass
119284,gooseberry
119284,grapefruit
119284,lime
119284,melon
119284,citrus
119284,mineral
119284,flint
114679,ripe
114679,cherry
114679,plum
114679,strawberry
114679,raspberry
114679,mushroom
114679,berry
114679,white
114679,pepper
120112,apple
120112,pear
120112,peach
120112,apricot
120112,honey
117913,tobacco
117913,raspberry
117913,cassis
117913,violet
117913,pepper
117913,green
117913,bean
113003,grass
113003,gooseberry
113003,grapefruit
113003,lime
113003,melon
113003,citrus
113003,mineral
113003,flint
110882,black
110882,currant
110882,blackberry
110882,dust
110882,leather
113845,red
113845,fruit
113845,strawberry
113845,raspberry
119710,ripe
119710,cherry
119710,plum
119710,strawberry
119710,raspberry
119710,mushroom
115624,lemon
115624,apple
115624,pear
118575,apple
118575,pear
118575,peach
118575,apricot
118575,lemon
118575,lime
118575,orange
118575,pineapple
118575,kiwi
118575,butter
118575,cream
118575,vanilla
119642,currant
119642,blackberry
119642,cherry
119642,bell
119642,pepper
119642,olive
119642,asparagus
119642,spice
119642,ginger
119642,oak
119642,vanilla
119642,black
119642,cherry
119642,plum
119642,smoke
119642,toast
119642,tar
119642,lead
119642,cedar
119642,molasses
119642,dark
119642,fruit
119642,tobacco
119642,raspberry
119642,cassis
119642,violet
119642,pepper
119642,green
119642,bean
118694,black
118694,currant
118694,blackberry
118694,dust
118694,leather
112993,ripe
112993,cherry
112993,plum
112993,strawberry
112993,raspberry
112993,mushroom
118149,blackberry
118149,violet
118149,oak
118149,smoke
118149,toast
118149,vanilla
118149,black
118149,currant
118149,blackberry
118149,dust
118149,leather
118149,strawberry
118149,musk
118149,apple
118149,lemon
118149,honeysuckle
118149,spice
118149,floral
114984,ripe
114984,cherry
114984,plum
114984,strawberry
114984,raspberry
114984,mushroom
120074,pepper
120074,earth
120074,green
120074,plum
120074,mocha
120074,currant
115639,ripe
115639,cherry
115639,plum
115639,strawberry
115639,raspberry
115639,mushroom
3300,N/A
112558,ripe
112558,cherry
112558,plum
112558,strawberry
112558,raspberry
112558,mushroom
111640,berry
111640,cherry
111640,plum
111640,earth
111640,leather
111640,herb
118010,currant
118010,blackberry
118010,cherry
118010,bell
118010,pepper
118010,olive
118010,asparagus
118010,spice
118010,ginger
118010,oak
118010,vanilla
118270,apple
118270,pear
118270,peach
118270,apricot
118270,lemon
118270,lime
118270,orange
118270,pineapple
118270,kiwi
118270,butter
118270,cream
118270,vanilla
115288,ripe
115288,cherry
115288,plum
115288,strawberry
115288,raspberry
115288,mushroom
118283,cherry
118283,strawberry
118283,raspberry
112192,honey
112192,spice
112192,almond
112192,hazelnut
116058,apple
116058,pear
116058,peach
116058,apricot
116058,lemon
116058,lime
116058,orange
116058,pineapple
116058,kiwi
116058,butter
116058,cream
116058,vanilla
115891,black
115891,currant
115891,blackberry
115891,dust
115891,leather
115891,cherry
115891,strawberry
115891,raspberry
115891,licorice
115891,anise
115891,currant
115891,blueberry
115891,blackberry
115891,violet
115891,oak
115891,smoke
115891,toast
115891,vanilla
117742,currant
117742,black
117742,cherry
117742,plum
117742,bell
117742,pepper
117742,olive
117742,oak
117742,smoke
117742,toast
117742,tar
117742,blackberry
117742,cherry
117742,asparagus
117742,spice
117742,ginger
117742,vanilla
120116,peach
120116,stone
120116,fruit
120116,pear
120116,citrus
120116,lemon
120116,grapefruit
120116,lime
120116,citrus
120116,fruit
120116,apple
114195,grass
114195,gooseberry
114195,grapefruit
114195,lime
114195,melon
114195,citrus
114195,mineral
114195,flint
114195,fig
114195,lemon
114195,pear
114195,saffron
114195,bell
114195,pepper
114800,ripe
114800,cherry
114800,plum
114800,strawberry
114800,raspberry
114800,mushroom
119300,smoke
119300,banana
119300,tropical
119300,acetone
119300,earth
119300,raspberry
117750,tobacco
117750,raspberry
117750,cassis
117750,violet
117750,pepper
117750,green
117750,bean
108795,ripe
108795,cherry
108795,plum
108795,strawberry
108795,raspberry
108795,mushroom
118142,black
118142,currant
118142,blackberry
118142,dust
118142,leather
118142,strawberry
118142,vanilla
118142,musk
118142,currant
118142,blueberry
118697,black
118697,currant
118697,blackberry
118697,dust
118697,leather
118697,green
118697,apple
118697,pear
118697,citrus
118697,honeysuckle
118697,stone
118697,fruit
118697,pineapple
118697,coriander
118697,peach
118697,orange
118697,grapey
116792,lemon
116792,apple
116792,pear
115174,apple
115174,pear
115174,peach
115174,apricot
115174,lemon
115174,lime
115174,orange
115174,pineapple
115174,kiwi
115174,butter
115174,cream
115174,vanilla
111795,black
111795,currant
111795,blackberry
111795,dust
111795,leather
111795,currant
111795,blueberry
111795,strawberry
111795,blackberry
111795,violet
111795,oak
111795,smoke
111795,toast
111795,vanilla
109420,apple
109420,pear
109420,peach
109420,apricot
109420,lemon
109420,lime
109420,orange
109420,pineapple
109420,kiwi
109420,butter
109420,cream
109420,vanilla
109420,ripe
109420,cherry
109420,plum
109420,strawberry
109420,raspberry
109420,mushroom
109420,flower
32829,apple
32829,pear
32829,white
32829,peach
32829,apricot
115337,honeysuckle
115337,quince
115337,melon
115337,cantaloupe
114623,grass
114623,gooseberry
114623,grapefruit
114623,lime
114623,melon
114623,citrus
114623,mineral
114623,flint
111811,black
111811,currant
111811,blackberry
111811,dust
111811,leather
111811,blackberry
111811,violet
111811,oak
111811,smoke
111811,toast
111811,vanilla
106011,plum
106011,blackberry
106011,black
106011,currant
106011,coffee
106011,tobacco
106011,smoke
115177,currant
115177,blackberry
115177,cherry
115177,bell
115177,pepper
115177,olive
115177,asparagus
115177,spice
115177,ginger
115177,oak
115177,vanilla
115177,black
115177,cherry
115177,plum
115177,smoke
115177,toast
115177,tar
115177,jam
115177,blueberry
115177,black
115177,pepper
115177,boysenberry
115177,cranberry
115177,licorice
115177,lead
115177,cedar
115177,molasses
115177,dark
115177,fruit
119270,tobacco
119270,raspberry
119270,cassis
119270,violet
119270,pepper
119270,green
119270,bean
117248,blueberry
117248,flesh
117248,white
117248,peach
117248,lemon
117248,zest
117248,melon
117248,almond
117248,spice
117248,hazelnut
117248,smoke
117248,gooseberry
117248,peach
117248,lemon
117248,zest
117248,apricot
117248,elderflower
117248,lemon
117248,marmalade
118612,ripe
118612,cherry
118612,plum
118612,strawberry
118612,raspberry
118612,mushroom
119849,ripe
119849,cherry
119849,plum
119849,strawberry
119849,raspberry
119849,mushroom
118653,apple
118653,pear
118653,peach
118653,apricot
118653,lemon
118653,lime
118653,orange
118653,pineapple
118653,kiwi
118653,butter
118653,cream
118653,vanilla
118764,currant
118764,blackberry
118764,cherry
118764,bell
118764,pepper
118764,olive
118764,asparagus
118764,spice
118764,ginger
118764,oak
118764,vanilla
118764,black
118764,cherry
118764,plum
118764,smoke
118764,toast
118764,tar
118764,tobacco
118764,raspberry
118764,cassis
118764,violet
118764,pepper
118764,green
118764,bean
118603,cherry
118603,strawberry
118603,raspberry
118307,tannin
118307,tobacco
118307,dark
118307,fruit
113433,apple
113433,pear
113433,peach
113433,apricot
113433,lemon
113433,lime
113433,orange
113433,pineapple
113433,kiwi
113433,butter
113433,cream
113433,vanilla
119959,currant
119959,black
119959,cherry
119959,plum
119959,bell
119959,pepper
119959,olive
119959,oak
119959,smoke
119959,toast
119959,tar
119959,blackberry
119959,cherry
119959,asparagus
119959,spice
119959,ginger
119959,vanilla
116477,currant
116477,blackberry
116477,cherry
116477,bell
116477,pepper
116477,olive
116477,asparagus
116477,spice
116477,ginger
116477,oak
116477,vanilla
116477,black
116477,cherry
116477,plum
116477,smoke
116477,toast
116477,tar
118944,currant
118944,blackberry
118944,cherry
118944,bell
118944,pepper
118944,olive
118944,asparagus
118944,spice
118944,ginger
118944,oak
118944,vanilla
118944,black
118944,cherry
118944,plum
118944,smoke
118944,toast
118944,tar
114414,currant
114414,blackberry
114414,cherry
114414,bell
114414,pepper
114414,olive
114414,asparagus
114414,spice
114414,ginger
114414,oak
114414,vanilla
114414,lead
114414,cedar
114414,molasses
114414,dark
114414,fruit
114414,black
114414,cherry
114414,plum
114414,smoke
114414,toast
114414,tar
88510,honey
88510,citrus
88510,pear
88510,banana
88510,peach
119044,blackberry
119044,cherry
119044,smoke
119044,earth
117207,apple
117207,pear
117207,peach
117207,apricot
117207,lemon
117207,lime
117207,orange
117207,pineapple
117207,kiwi
117207,butter
117207,cream
117207,vanilla
119785,currant
119785,blackberry
119785,cherry
119785,bell
119785,pepper
119785,olive
119785,asparagus
119785,spice
119785,ginger
119785,oak
119785,vanilla
114497,ripe
114497,apple
114497,green
114497,apple
114497,pear
114497,citrus
114497,honeysuckle
114497,stone
114497,fruit
119310,grass
119310,gooseberry
119310,grapefruit
119310,lime
119310,melon
119310,citrus
119310,mineral
119310,flint
117003,apple
117003,pear
117003,peach
117003,apricot
117003,lemon
117003,lime
117003,orange
117003,pineapple
117003,kiwi
117003,butter
117003,cream
117003,vanilla
118673,currant
118673,blackberry
118673,cherry
118673,bell
118673,pepper
118673,olive
118673,asparagus
118673,spice
118673,ginger
118673,oak
118673,vanilla
115643,ripe
115643,cherry
115643,plum
115643,strawberry
115643,raspberry
115643,mushroom
120201,cherry
120201,strawberry
120201,raspberry
112486,black
112486,currant
112486,blackberry
112486,dust
112486,leather
112486,currant
112486,blueberry
112486,strawberry
112486,blackberry
112486,violet
112486,oak
112486,smoke
112486,toast
112486,vanilla
117773,currant
117773,black
117773,cherry
117773,plum
117773,bell
117773,pepper
117773,olive
117773,oak
117773,smoke
117773,toast
117773,tar
118295,Peach
118295,Citrus
118295,Quince
114033,apple
114033,pear
114033,peach
114033,apricot
114033,lemon
114033,lime
114033,orange
114033,pineapple
114033,kiwi
114033,butter
114033,cream
114033,vanilla
17490,apple
17490,pear
17490,peach
17490,apricot
17490,lemon
17490,lime
17490,orange
17490,pineapple
17490,kiwi
17490,butter
17490,cream
17490,vanilla
17490,ripe
17490,cherry
17490,plum
17490,strawberry
17490,raspberry
17490,mushroom
17490,flower
116502,lemon
116502,apple
116502,pear
119579,currant
119579,blackberry
119579,cherry
119579,bell
119579,pepper
119579,olive
119579,asparagus
119579,spice
119579,ginger
119579,oak
119579,vanilla
119814,currant
119814,blackberry
119814,cherry
119814,bell
119814,pepper
119814,olive
119814,asparagus
119814,spice
119814,ginger
119814,oak
119814,vanilla
119814,tobacco
119814,raspberry
119814,cassis
119814,violet
119814,pepper
119814,green
119814,bean
119814,black
119814,cherry
119814,plum
119814,smoke
119814,toast
119814,tar
119814,earth
119814,green
119814,mocha
117441,pear
117441,spice
117441,apple
117441,lemon
117441,lychee
117441,mango
114264,apple
114264,pear
114264,peach
114264,apricot
114264,lemon
114264,lime
114264,orange
114264,pineapple
114264,kiwi
114264,butter
114264,cream
114264,vanilla
112901,grapefruit
112901,pineapple
112901,apricot
112901,tangerine
112901,peach
119850,grass
119850,gooseberry
119850,grapefruit
119850,lime
119850,melon
119850,citrus
119850,mineral
119850,flint
114564,black
114564,currant
114564,blackberry
114564,dust
114564,leather
118531,ripe
118531,cherry
118531,plum
118531,strawberry
118531,raspberry
118531,mushroom
119241,currant
119241,blueberry
119241,blackberry
119241,strawberry
119232,berry
119232,cherry
119232,plum
119232,earth
119232,leather
119232,herb
119232,black
119232,berry
119232,black
119232,cherry
119232,tobacco
119232,tar
119232,black
119232,currant
119232,blackberry
119232,dust
119232,leather
116599,apple
116599,pear
116599,peach
116599,apricot
116599,lemon
116599,lime
116599,orange
116599,pineapple
116599,kiwi
116599,butter
116599,cream
116599,vanilla
119309,apple
119309,pear
119309,peach
119309,apricot
119309,lemon
119309,lime
119309,orange
119309,pineapple
119309,kiwi
119309,butter
119309,cream
119309,vanilla
119309,ripe
119309,cherry
119309,plum
119309,strawberry
119309,raspberry
119309,mushroom
116125,currant
116125,blackberry
116125,cherry
116125,bell
116125,pepper
116125,olive
116125,asparagus
116125,spice
116125,ginger
116125,oak
116125,vanilla
116316,apple
116316,pear
116316,peach
116316,apricot
116316,lemon
116316,lime
116316,orange
116316,pineapple
116316,kiwi
116316,butter
116316,cream
116316,vanilla
116316,ripe
116316,cherry
116316,plum
116316,strawberry
116316,raspberry
116316,mushroom
116316,flower
73552,green
73552,apple
73552,pear
73552,citrus
73552,honeysuckle
73552,ripe
73552,apple
114121,black
114121,currant
114121,blackberry
114121,dust
114121,leather
114121,currant
114121,blueberry
114121,strawberry
114121,blackberry
114121,violet
114121,oak
114121,smoke
114121,toast
114121,vanilla
119974,fig
119974,lemon
119974,pear
119974,saffron
119974,grass
119974,bell
119974,pepper
119974,gooseberry
119974,grapefruit
119974,lime
119974,melon
119974,citrus
119974,mineral
119974,flint
118151,dark
118151,cherry
118151,graphite
118151,earth
118151,sour
118151,cherry
118151,peach
118151,apricot
118151,white
118151,currant
118151,apple
118151,lemon
118202,jam
118202,blueberry
118202,black
118202,pepper
118202,cherry
118202,plum
118202,boysenberry
118202,cranberry
118202,licorice
118202,dark
118202,berry
118202,fruit
118202,high
118202,tannin
118202,strawberry
118202,raspberry
118202,anise
118763,currant
118763,blackberry
118763,cherry
118763,bell
118763,pepper
118763,olive
118763,asparagus
118763,spice
118763,ginger
118763,oak
118763,vanilla
118763,black
118763,cherry
118763,plum
118763,smoke
118763,toast
118763,tar
118763,lead
118763,cedar
118763,molasses
118763,dark
118763,fruit
116746,pear
116746,lemon
116746,mineral
116746,biscuit
116746,vanilla
117198,currant
117198,blackberry
117198,cherry
117198,bell
117198,pepper
117198,olive
117198,asparagus
117198,spice
117198,ginger
117198,oak
117198,vanilla
119818,pepper
119818,earth
119818,green
119818,plum
119818,mocha
119818,currant
119818,blueberry
119818,blackberry
119818,strawberry
23252,apple
23252,pear
23252,peach
23252,apricot
23252,lemon
23252,lime
23252,orange
23252,pineapple
23252,kiwi
23252,butter
23252,cream
23252,vanilla
23252,ripe
23252,cherry
23252,plum
23252,strawberry
23252,raspberry
23252,mushroom
93838,apple
93838,pear
93838,peach
93838,apricot
93838,lemon
93838,lime
93838,orange
93838,pineapple
93838,kiwi
93838,butter
93838,cream
93838,vanilla
93838,ripe
93838,cherry
93838,plum
93838,strawberry
93838,raspberry
93838,mushroom
119242,pear
119242,lemon
119242,mineral
119242,biscuit
119242,vanilla
120118,ripe
120118,cherry
120118,peppercorn
120118,cinnamon
120118,plum
120118,red
120118,fruit
120118,cocoa
120118,honey
120118,vanilla
120118,butterscotch
120118,dark
120118,fruit
120118,spice
120118,earth
120118,perfume
120118,floral
120118,violet
120118,Strawberry
120118,Dark
120118,Cherry
120118,Leather
120118,Smoke
118277,pepper
118277,earth
118277,green
118277,plum
118277,mocha
118277,currant
117651,currant
117651,blueberry
117651,blackberry
117651,strawberry
113081,currant
113081,blackberry
113081,cherry
113081,bell
113081,pepper
113081,olive
113081,asparagus
113081,spice
113081,ginger
113081,oak
113081,vanilla
17160,apple
17160,pear
17160,peach
17160,apricot
17160,lemon
17160,lime
17160,orange
17160,pineapple
17160,kiwi
17160,butter
17160,cream
17160,vanilla
17160,honeysuckle
17160,quince
17160,melon
17160,cantaloupe
17160,flower
17160,ripe
17160,cherry
17160,plum
17160,strawberry
17160,raspberry
17160,mushroom
100597,stone
100597,fruit
100597,green
100597,apple
100597,pear
100597,citrus
100597,honeysuckle
100597,peach
100597,apricot
100597,white
100597,currant
100597,apple
100597,lemon
118371,berry
118371,cherry
118371,plum
118371,earth
118371,leather
118371,herb
113322,stone
113322,fruit
113322,green
113322,apple
113322,pear
113322,citrus
113322,honeysuckle
113322,ripe
113322,apple
113322,blackberry
113322,violet
113322,oak
113322,smoke
113322,toast
113322,vanilla
19530,almond
19530,citrus
19530,herb
19530,green
19530,apple
19530,lime
19530,pear
19530,acid
19530,fresh
19530,peach
19530,ripe
19530,melon
118611,apple
118611,pear
118611,peach
118611,apricot
118611,lemon
118611,lime
118611,orange
118611,pineapple
118611,kiwi
118611,butter
118611,cream
118611,vanilla
114433,currant
114433,blackberry
114433,cherry
114433,bell
114433,pepper
114433,olive
114433,asparagus
114433,spice
114433,ginger
114433,oak
114433,vanilla
114433,blueberry
114433,strawberry
114433,tobacco
114433,raspberry
114433,cassis
114433,violet
114433,pepper
114433,green
114433,bean
114433,black
114433,currant
114433,dust
114433,leather
115986,grass
115986,gooseberry
115986,grapefruit
115986,lime
115986,melon
115986,citrus
115986,mineral
115986,flint
112483,black
112483,currant
112483,blackberry
112483,dust
112483,leather
105583,currant
105583,black
105583,cherry
105583,plum
105583,bell
105583,pepper
105583,olive
105583,oak
105583,smoke
105583,toast
105583,tar
67740,strawberry
67740,vanilla
67740,musk
115664,currant
115664,blackberry
115664,cherry
115664,bell
115664,pepper
115664,olive
115664,asparagus
115664,spice
115664,ginger
115664,oak
115664,vanilla
115117,apple
115117,pear
115117,peach
115117,apricot
115117,lemon
115117,lime
115117,orange
115117,pineapple
115117,kiwi
115117,butter
115117,cream
115117,vanilla
120277,grass
120277,gooseberry
120277,grapefruit
120277,lime
120277,melon
120277,citrus
120277,mineral
120277,flint
117844,red
117844,fruit
117844,strawberry
117844,raspberry
110213,currant
110213,black
110213,cherry
110213,plum
110213,bell
110213,pepper
110213,olive
110213,oak
110213,smoke
110213,toast
110213,tar
110213,tobacco
110213,raspberry
110213,cassis
110213,violet
110213,pepper
110213,green
110213,bean
